Sample,Number,MISGP_sample_number,Lake,Lake_sub_basin,Waterbody_ID,Lake_lat,Lake_long,Location_within_waterbody,Site_lat,Site_long,State,County,Year_collected,Date_collected,Collector,Microsatellite_strain,Fluridone_response,2_4D_response,Procellacor_response,ITS_ID,Comments,Putative_ID,Date_received,Who_received,Fresh_Frozen_Dried,Date Frozen,Extraction_comments,Date_extracted,Who_extracted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8164,8164,,Zumbra,,10004100,44.881921,-93.663659,ZU161 E,,,MN,Carver,2019,9/13/19,,E_MISGP_734,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,1/31/20,Anna French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8165,8165,,Zumbra,,10004100,44.881921,-93.663659,ZU163 H,,,MN,Carver,2019,9/13/19,,H_MYR_8150,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,1/31/20,Anna French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8166,8166,,Zumbra,,10004100,44.881921,-93.663659,ZU164 E,,,MN,Carver,2019,9/13/19,,E_MISGP_734,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,1/31/20,Anna French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8167,8167,,Zumbra,,10004100,44.881921,-93.663659,ZU167 H,,,MN,Carver,2019,9/13/19,,FAIL,,,,,MAISRC,,,Emma Rice,Dried,,,1/31/20,Anna French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8168,8168,,Zumbra,,10004100,44.881921,-93.663659,ZU184 H,,,MN,Carver,2019,9/13/19,,E_MYR_8168,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,1/31/20,Anna French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8169,8169,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB2 H,,,MN,Hennepin,2019,8/26/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8170,8170,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB5 H,,,MN,Hennepin,2019,8/26/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8171,8171,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB11 H,,,MN,Hennepin,2019,8/26/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8172,8172,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB50 H,,,MN,Hennepin,2019,8/26/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8173,8173,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB81 H,,,MN,Hennepin,2019,8/26/19,,H_MYR_5016,sensitive,resistant,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8174,8174,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB108 H,,,MN,Hennepin,2019,8/26/19,,H_MYR_5016,sensitive,resistant,,,MAISRC,,,Emma Rice,Dried,,Duplicate,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8175,8175,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB128 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8176,8176,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB129 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5016,sensitive,resistant,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8177,8177,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB157 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5016,sensitive,resistant,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8178,8178,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB158 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8179,8179,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB183 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5016,sensitive,resistant,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8180,8180,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB186 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8181,8181,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB189 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_8181,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8182,8182,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB192 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8183,8183,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB198 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8184,8184,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB200 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,Duplicate,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8185,8185,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB205 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8186,8186,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB206 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8187,8187,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB207 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8188,8188,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB217 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8189,8189,,Minnetonka,Grays,27013301,44.954354,-93.493781,GB246 H,,,MN,Hennepin,2019,8/22/19,,H_MYR_5078,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/3/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8190,8190,,Orchard,,19003100,44.701763,-93.309492,OR3 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8191,8191,,Orchard,,19003100,44.701763,-93.309492,OR5 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,Duplicate,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8192,8192,,Orchard,,19003100,44.701763,-93.309492,OR7 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8193,8193,,Orchard,,19003100,44.701763,-93.309492,OR14 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8194,8194,,Orchard,,19003100,44.701763,-93.309492,OR32 E,,,MN,Dakota,2019,8/5/19,,H_MYR_6740,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8195,8195,,Orchard,,19003100,44.701763,-93.309492,OR33 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8196,8196,,Orchard,,19003100,44.701763,-93.309492,OR34 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8197,8197,,Orchard,,19003100,44.701763,-93.309492,OR36 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8198,8198,,Orchard,,19003100,44.701763,-93.309492,OR37 E,,,MN,Dakota,2019,8/5/19,,H_MYR_6740,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8199,8199,,Orchard,,19003100,44.701763,-93.309492,OR51 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8200,8200,,Orchard,,19003100,44.701763,-93.309492,OR52 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8201,8201,,Orchard,,19003100,44.701763,-93.309492,OR57 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8202,8202,,Orchard,,19003100,44.701763,-93.309492,OR63 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8203,8203,,Orchard,,19003100,44.701763,-93.309492,OR73 N,,,MN,Dakota,2019,8/5/19,,FAIL,,,,,MAISRC,,,Emma Rice,Dried,,Duplicate,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8204,8204,,Orchard,,19003100,44.701763,-93.309492,OR78 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8205,8205,,Orchard,,19003100,44.701763,-93.309492,OR83 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8206,8206,,Orchard,,19003100,44.701763,-93.309492,OR90 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8207,8207,,Orchard,,19003100,44.701763,-93.309492,OR93 N,,,MN,Dakota,2019,8/5/19,,NORTHERN,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8208,8208,,Orchard,,19003100,44.701763,-93.309492,OR101 E,,,MN,Dakota,2019,8/5/19,,H_MYR_6740,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8209,8209,,Orchard,,19003100,44.701763,-93.309492,OR102 E,,,MN,Dakota,2019,8/5/19,,H_MYR_6740,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8210,8210,,Orchard,,19003100,44.701763,-93.309492,OR103 E,,,MN,Dakota,2019,8/5/19,,H_MYR_6740,unknown,unknown,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8211,8211,,Otter,,2000300,45.124344,-93.038716,OT21 H,,,MN,Anoka,2019,7/31/19,,H_MYR_4866,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice_Katelin Killoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8212,8212,,Otter,,2000300,45.124344,-93.038716,OT25 H,,,MN,Anoka,2019,7/31/19,,H_MYR_4866,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice_Katelin Killoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8213,8213,,Otter,,2000300,45.124344,-93.038716,OT33 H,,,MN,Anoka,2019,7/31/19,,H_MYR_4866,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice_Katelin Killoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8214,8214,,Otter,,2000300,45.124344,-93.038716,OT35 H,,,MN,Anoka,2019,7/31/19,,H_MYR_4866,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice_Katelin Killoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8215,8215,,Otter,,2000300,45.124344,-93.038716,OT36 H,,,MN,Anoka,2019,7/31/19,,H_MYR_4866,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice_Katelin Killoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8216,8216,,Otter,,2000300,45.124344,-93.038716,OT43 H,,,MN,Anoka,2019,7/31/19,,H_MYR_4866,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice_Katelin Killoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8217,8217,,Otter,,2000300,45.124344,-93.038716,OT45 H,,,MN,Anoka,2019,7/31/19,,H_MYR_4866,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice_Katelin Killoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8218,8218,,Otter,,2000300,45.124344,-93.038716,OT59 H,,,MN,Anoka,2019,7/31/19,,H_MYR_4866,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice_Katelin Killoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8219,8219,,Otter,,2000300,45.124344,-93.038716,OT69 H,,,MN,Anoka,2019,7/31/19,,H_MYR_4866,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice_Katelin Killoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8220,8220,,Otter,,2000300,45.124344,-93.038716,OT71 H,,,MN,Anoka,2019,7/31/19,,H_MYR_4866,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice_Katelin Killoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8221,8221,,Otter,,2000300,45.124344,-93.038716,OT72 H,,,MN,Anoka,2019,7/31/19,,H_MYR_4866,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice_Katelin Killoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8222,8222,,Otter,,2000300,45.124344,-93.038716,OT74 H,,,MN,Anoka,2019,7/31/19,,H_MYR_4866,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice_Katelin Killoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_8223,8223,,Otter,,2000300,45.124344,-93.038716,OT82 H,,,MN,Anoka,2019,7/31/19,,H_MYR_4866,sensitive,sensitive,,,MAISRC,,,Emma Rice,Dried,,,2/4/20,Emma Rice_Katelin Killoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
